date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount
2025-03-03,S004,P0036,Home & Kitchen,Central,186,2,0,43.75,0
2025-03-04,S004,P0036,Home & Kitchen,Central,184,2,0,43.75,0
2025-03-05,S004,P0036,Home & Kitchen,Central,183,1,0,43.75,10
2025-03-06,S004,P0036,Home & Kitchen,Central,181,2,0,43.75,0
2025-03-07,S004,P0036,Home & Kitchen,Central,179,2,0,43.75,0
2025-03-08,S004,P0036,Home & Kitchen,Central,175,4,0,43.75,0
2025-03-09,S004,P0036,Home & Kitchen,Central,172,3,0,43.75,0
2025-03-10,S004,P0036,Home & Kitchen,Central,169,3,0,43.75,0
2025-03-11,S004,P0036,Home & Kitchen,Central,167,2,0,43.75,0
2025-03-12,S004,P0036,Home & Kitchen,Central,222,2,57,43.75,0
2025-03-13,S004,P0036,Home & Kitchen,Central,219,3,0,43.75,0
2025-03-14,S004,P0036,Home & Kitchen,Central,217,2,0,43.75,0
2025-03-15,S004,P0036,Home & Kitchen,Central,213,4,0,43.75,0
2025-03-16,S004,P0036,Home & Kitchen,Central,211,2,0,43.75,0
2025-03-17,S004,P0036,Home & Kitchen,Central,208,3,0,43.75,0
2025-03-18,S004,P0036,Home & Kitchen,Central,205,3,0,43.75,0
2025-03-19,S004,P0036,Home & Kitchen,Central,202,3,0,43.75,5
2025-03-20,S004,P0036,Home & Kitchen,Central,199,3,0,43.75,0
2025-03-21,S004,P0036,Home & Kitchen,Central,196,3,0,43.75,0
2025-03-22,S004,P0036,Home & Kitchen,Central,193,3,0,43.75,0
2025-03-23,S004,P0036,Home & Kitchen,Central,190,3,0,43.75,0
2025-03-24,S004,P0036,Home & Kitchen,Central,187,3,0,43.75,0
2025-03-25,S004,P0036,Home & Kitchen,Central,185,2,0,43.75,0
2025-03-26,S004,P0036,Home & Kitchen,Central,240,2,57,43.75,0
2025-03-27,S004,P0036,Home & Kitchen,Central,237,3,0,43.75,0
2025-03-28,S004,P0036,Home & Kitchen,Central,235,2,0,43.75,0
2025-03-29,S004,P0036,Home & Kitchen,Central,232,3,0,43.75,0
2025-03-30,S004,P0036,Home & Kitchen,Central,229,3,0,43.75,0
2025-03-31,S004,P0036,Home & Kitchen,Central,227,2,0,43.75,0
2025-04-01,S004,P0036,Home & Kitchen,Central,225,2,0,43.75,5
2025-04-02,S004,P0036,Home & Kitchen,Central,222,3,0,43.75,0
2025-04-03,S004,P0036,Home & Kitchen,Central,220,2,0,43.75,0
2025-04-04,S004,P0036,Home & Kitchen,Central,219,1,0,43.75,0
2025-04-05,S004,P0036,Home & Kitchen,Central,215,4,0,43.75,0
2025-04-06,S004,P0036,Home & Kitchen,Central,211,4,0,43.75,0
2025-04-07,S004,P0036,Home & Kitchen,Central,208,3,0,43.75,0
2025-04-08,S004,P0036,Home & Kitchen,Central,206,2,0,43.75,0
2025-04-09,S004,P0036,Home & Kitchen,Central,261,2,57,43.75,0
2025-04-10,S004,P0036,Home & Kitchen,Central,259,2,0,43.75,0
2025-04-11,S004,P0036,Home & Kitchen,Central,256,3,0,43.75,0
2025-04-12,S004,P0036,Home & Kitchen,Central,253,3,0,43.75,10
2025-04-13,S004,P0036,Home & Kitchen,Central,251,2,0,43.75,0
2025-04-14,S004,P0036,Home & Kitchen,Central,248,3,0,43.75,0
2025-04-15,S004,P0036,Home & Kitchen,Central,246,2,0,43.75,0
2025-04-16,S004,P0036,Home & Kitchen,Central,244,2,0,43.75,0
2025-04-17,S004,P0036,Home & Kitchen,Central,243,1,0,43.75,0
2025-04-18,S004,P0036,Home & Kitchen,Central,240,3,0,43.75,5
2025-04-19,S004,P0036,Home & Kitchen,Central,238,2,0,43.75,0
2025-04-20,S004,P0036,Home & Kitchen,Central,236,2,0,43.75,0
2025-04-21,S004,P0036,Home & Kitchen,Central,234,2,0,43.75,0
2025-04-22,S004,P0036,Home & Kitchen,Central,231,3,0,43.75,0
2025-04-23,S004,P0036,Home & Kitchen,Central,286,2,57,43.75,0
2025-04-24,S004,P0036,Home & Kitchen,Central,284,2,0,43.75,0
2025-04-25,S004,P0036,Home & Kitchen,Central,281,3,0,43.75,0
2025-04-26,S004,P0036,Home & Kitchen,Central,278,3,0,43.75,0
2025-04-27,S004,P0036,Home & Kitchen,Central,275,3,0,43.75,0
2025-04-28,S004,P0036,Home & Kitchen,Central,273,2,0,43.75,0
2025-04-29,S004,P0036,Home & Kitchen,Central,271,2,0,43.75,0
2025-04-30,S004,P0036,Home & Kitchen,Central,268,3,0,43.75,0
2025-05-01,S004,P0036,Home & Kitchen,Central,265,3,0,43.75,0
2025-05-02,S004,P0036,Home & Kitchen,Central,262,3,0,43.75,0
2025-05-03,S004,P0036,Home & Kitchen,Central,259,3,0,43.75,0
2025-05-04,S004,P0036,Home & Kitchen,Central,256,3,0,43.75,0
2025-05-05,S004,P0036,Home & Kitchen,Central,254,2,0,43.75,0
2025-05-06,S004,P0036,Home & Kitchen,Central,252,2,0,43.75,0
2025-05-07,S004,P0036,Home & Kitchen,Central,307,2,57,43.75,0
2025-05-08,S004,P0036,Home & Kitchen,Central,304,3,0,43.75,0
2025-05-09,S004,P0036,Home & Kitchen,Central,302,2,0,43.75,0
2025-05-10,S004,P0036,Home & Kitchen,Central,300,2,0,43.75,0
2025-05-11,S004,P0036,Home & Kitchen,Central,297,3,0,43.75,0
2025-05-12,S004,P0036,Home & Kitchen,Central,296,1,0,43.75,0
2025-05-13,S004,P0036,Home & Kitchen,Central,293,3,0,43.75,0
2025-05-14,S004,P0036,Home & Kitchen,Central,292,1,0,43.75,0
2025-05-15,S004,P0036,Home & Kitchen,Central,289,3,0,43.75,0
2025-05-16,S004,P0036,Home & Kitchen,Central,287,2,0,43.75,10
2025-05-17,S004,P0036,Home & Kitchen,Central,284,3,0,43.75,0
2025-05-18,S004,P0036,Home & Kitchen,Central,281,3,0,43.75,0
2025-05-19,S004,P0036,Home & Kitchen,Central,279,2,0,43.75,0
2025-05-20,S004,P0036,Home & Kitchen,Central,278,1,0,43.75,0
2025-05-21,S004,P0036,Home & Kitchen,Central,334,1,57,43.75,15
2025-05-22,S004,P0036,Home & Kitchen,Central,331,3,0,43.75,0
2025-05-23,S004,P0036,Home & Kitchen,Central,328,3,0,43.75,0
2025-05-24,S004,P0036,Home & Kitchen,Central,325,3,0,43.75,0
2025-05-25,S004,P0036,Home & Kitchen,Central,324,1,0,43.75,0
2025-05-26,S004,P0036,Home & Kitchen,Central,322,2,0,43.75,0
2025-05-27,S004,P0036,Home & Kitchen,Central,320,2,0,43.75,0
2025-05-28,S004,P0036,Home & Kitchen,Central,319,1,0,43.75,0
2025-05-29,S004,P0036,Home & Kitchen,Central,317,2,0,43.75,0
2025-05-30,S004,P0036,Home & Kitchen,Central,314,3,0,43.75,0
2025-05-31,S004,P0036,Home & Kitchen,Central,310,4,0,43.75,0
2025-06-01,S004,P0036,Home & Kitchen,Central,307,3,0,43.75,0
2025-06-02,S004,P0036,Home & Kitchen,Central,304,3,0,43.75,0
2025-06-03,S004,P0036,Home & Kitchen,Central,302,2,0,43.75,0
2025-06-04,S004,P0036,Home & Kitchen,Central,356,3,57,43.75,0
2025-06-05,S004,P0036,Home & Kitchen,Central,355,1,0,43.75,0
2025-06-06,S004,P0036,Home & Kitchen,Central,352,3,0,43.75,0
2025-06-07,S004,P0036,Home & Kitchen,Central,349,3,0,43.75,0
2025-06-08,S004,P0036,Home & Kitchen,Central,347,2,0,43.75,10
2025-06-09,S004,P0036,Home & Kitchen,Central,344,3,0,43.75,0
2025-06-10,S004,P0036,Home & Kitchen,Central,342,2,0,43.75,0
2025-06-11,S004,P0036,Home & Kitchen,Central,341,1,0,43.75,5
2025-06-12,S004,P0036,Home & Kitchen,Central,339,2,0,43.75,10
2025-06-13,S004,P0036,Home & Kitchen,Central,337,2,0,43.75,0
2025-06-14,S004,P0036,Home & Kitchen,Central,335,2,0,43.75,0
2025-06-15,S004,P0036,Home & Kitchen,Central,331,4,0,43.75,5
2025-06-16,S004,P0036,Home & Kitchen,Central,329,2,0,43.75,0
2025-06-17,S004,P0036,Home & Kitchen,Central,327,2,0,43.75,0
2025-06-18,S004,P0036,Home & Kitchen,Central,382,2,57,43.75,0
2025-06-19,S004,P0036,Home & Kitchen,Central,380,2,0,43.75,0
2025-06-20,S004,P0036,Home & Kitchen,Central,378,2,0,43.75,0
2025-06-21,S004,P0036,Home & Kitchen,Central,374,4,0,43.75,0
2025-06-22,S004,P0036,Home & Kitchen,Central,370,4,0,43.75,10
2025-06-23,S004,P0036,Home & Kitchen,Central,368,2,0,43.75,0
2025-06-24,S004,P0036,Home & Kitchen,Central,366,2,0,43.75,0
2025-06-25,S004,P0036,Home & Kitchen,Central,364,2,0,43.75,10
2025-06-26,S004,P0036,Home & Kitchen,Central,362,2,0,43.75,0
2025-06-27,S004,P0036,Home & Kitchen,Central,360,2,0,43.75,0
2025-06-28,S004,P0036,Home & Kitchen,Central,358,2,0,43.75,0
2025-06-29,S004,P0036,Home & Kitchen,Central,355,3,0,43.75,0
2025-01-01,S004,P0037,Grocery,Central,535,26,281,6.08,0
2025-01-02,S004,P0037,Grocery,Central,513,22,0,6.08,0
2025-01-03,S004,P0037,Grocery,Central,488,25,0,6.08,0
2025-01-04,S004,P0037,Grocery,Central,457,31,0,6.08,0
2025-01-05,S004,P0037,Grocery,Central,427,30,0,6.08,0
2025-01-06,S004,P0037,Grocery,Central,400,27,0,6.08,0
2025-01-07,S004,P0037,Grocery,Central,377,23,0,6.08,5
2025-01-08,S004,P0037,Grocery,Central,351,26,0,6.08,0
2025-01-09,S004,P0037,Grocery,Central,333,18,0,6.08,10
2025-01-10,S004,P0037,Grocery,Central,302,31,0,6.08,0
2025-01-11,S004,P0037,Grocery,Central,556,27,281,6.08,0
2025-01-12,S004,P0037,Grocery,Central,524,32,0,6.08,0
2025-01-13,S004,P0037,Grocery,Central,507,17,0,6.08,0
2025-01-14,S004,P0037,Grocery,Central,483,24,0,6.08,0
2025-01-15,S004,P0037,Grocery,Central,464,19,0,6.08,0
2025-01-16,S004,P0037,Grocery,Central,438,26,0,6.08,0
2025-01-17,S004,P0037,Grocery,Central,413,25,0,6.08,0
2025-01-18,S004,P0037,Grocery,Central,378,35,0,6.08,10
2025-01-19,S004,P0037,Grocery,Central,347,31,0,6.08,0
2025-01-20,S004,P0037,Grocery,Central,323,24,0,6.08,0
2025-01-21,S004,P0037,Grocery,Central,586,18,281,6.08,0
2025-01-22,S004,P0037,Grocery,Central,560,26,0,6.08,0
2025-01-23,S004,P0037,Grocery,Central,532,28,0,6.08,0
2025-01-24,S004,P0037,Grocery,Central,511,21,0,6.08,0
2025-01-25,S004,P0037,Grocery,Central,484,27,0,6.08,10
2025-01-26,S004,P0037,Grocery,Central,449,35,0,6.08,0
2025-01-27,S004,P0037,Grocery,Central,429,20,0,6.08,0
2025-01-28,S004,P0037,Grocery,Central,402,27,0,6.08,5
2025-01-29,S004,P0037,Grocery,Central,378,24,0,6.08,0
2025-01-30,S004,P0037,Grocery,Central,353,25,0,6.08,0
2025-01-31,S004,P0037,Grocery,Central,612,22,281,6.08,0
2025-02-01,S004,P0037,Grocery,Central,573,39,0,6.08,0
2025-02-02,S004,P0037,Grocery,Central,538,35,0,6.08,0
2025-02-03,S004,P0037,Grocery,Central,520,18,0,6.08,0
2025-02-04,S004,P0037,Grocery,Central,495,25,0,6.08,0
2025-02-05,S004,P0037,Grocery,Central,476,19,0,6.08,0
2025-02-06,S004,P0037,Grocery,Central,456,20,0,6.08,0
2025-02-07,S004,P0037,Grocery,Central,436,20,0,6.08,0
2025-02-08,S004,P0037,Grocery,Central,404,32,0,6.08,0
2025-02-09,S004,P0037,Grocery,Central,364,40,0,6.08,0
2025-02-10,S004,P0037,Grocery,Central,618,27,281,6.08,0
2025-02-11,S004,P0037,Grocery,Central,598,20,0,6.08,0
2025-02-12,S004,P0037,Grocery,Central,586,12,0,6.08,5
2025-02-13,S004,P0037,Grocery,Central,555,31,0,6.08,0
2025-02-14,S004,P0037,Grocery,Central,527,28,0,6.08,0
2025-02-15,S004,P0037,Grocery,Central,499,28,0,6.08,0
2025-02-16,S004,P0037,Grocery,Central,469,30,0,6.08,0
2025-02-17,S004,P0037,Grocery,Central,440,29,0,6.08,0
2025-02-18,S004,P0037,Grocery,Central,410,30,0,6.08,0
2025-02-19,S004,P0037,Grocery,Central,388,22,0,6.08,0
2025-02-20,S004,P0037,Grocery,Central,654,15,281,6.08,0
2025-02-21,S004,P0037,Grocery,Central,626,28,0,6.08,15
2025-02-22,S004,P0037,Grocery,Central,591,35,0,6.08,0
2025-02-23,S004,P0037,Grocery,Central,571,20,0,6.08,0
2025-02-24,S004,P0037,Grocery,Central,547,24,0,6.08,0
2025-02-25,S004,P0037,Grocery,Central,513,34,0,6.08,0
2025-02-26,S004,P0037,Grocery,Central,486,27,0,6.08,0
2025-02-27,S004,P0037,Grocery,Central,464,22,0,6.08,0
2025-02-28,S004,P0037,Grocery,Central,439,25,0,6.08,0
2025-03-01,S004,P0037,Grocery,Central,409,30,0,6.08,5
2025-03-02,S004,P0037,Grocery,Central,674,16,281,6.08,5
2025-03-03,S004,P0037,Grocery,Central,659,15,0,6.08,0
2025-03-04,S004,P0037,Grocery,Central,639,20,0,6.08,0
2025-03-05,S004,P0037,Grocery,Central,614,25,0,6.08,5
2025-03-06,S004,P0037,Grocery,Central,593,21,0,6.08,0
2025-03-07,S004,P0037,Grocery,Central,575,18,0,6.08,0
2025-03-08,S004,P0037,Grocery,Central,542,33,0,6.08,0
2025-03-09,S004,P0037,Grocery,Central,502,40,0,6.08,0
2025-03-10,S004,P0037,Grocery,Central,481,21,0,6.08,0
2025-03-11,S004,P0037,Grocery,Central,458,23,0,6.08,0
2025-03-12,S004,P0037,Grocery,Central,720,19,281,6.08,5
2025-03-13,S004,P0037,Grocery,Central,697,23,0,6.08,10
2025-03-14,S004,P0037,Grocery,Central,677,20,0,6.08,0
2025-03-15,S004,P0037,Grocery,Central,646,31,0,6.08,0
2025-03-16,S004,P0037,Grocery,Central,618,28,0,6.08,0
2025-03-17,S004,P0037,Grocery,Central,586,32,0,6.08,0
2025-03-18,S004,P0037,Grocery,Central,555,31,0,6.08,0
2025-03-19,S004,P0037,Grocery,Central,534,21,0,6.08,0
2025-03-20,S004,P0037,Grocery,Central,510,24,0,6.08,0
2025-03-21,S004,P0037,Grocery,Central,490,20,0,6.08,10
2025-03-22,S004,P0037,Grocery,Central,736,35,281,6.08,0
2025-03-23,S004,P0037,Grocery,Central,702,34,0,6.08,0
2025-03-24,S004,P0037,Grocery,Central,680,22,0,6.08,5
2025-03-25,S004,P0037,Grocery,Central,657,23,0,6.08,0
2025-03-26,S004,P0037,Grocery,Central,634,23,0,6.08,0
2025-03-27,S004,P0037,Grocery,Central,614,20,0,6.08,0
2025-03-28,S004,P0037,Grocery,Central,594,20,0,6.08,15
2025-03-29,S004,P0037,Grocery,Central,561,33,0,6.08,5
2025-03-30,S004,P0037,Grocery,Central,528,33,0,6.08,0
2025-03-31,S004,P0037,Grocery,Central,497,31,0,6.08,0
2025-04-01,S004,P0037,Grocery,Central,766,12,281,6.08,0
2025-04-02,S004,P0037,Grocery,Central,747,19,0,6.08,0
2025-04-03,S004,P0037,Grocery,Central,715,32,0,6.08,0
2025-04-04,S004,P0037,Grocery,Central,689,26,0,6.08,0
2025-04-05,S004,P0037,Grocery,Central,665,24,0,6.08,0
2025-04-06,S004,P0037,Grocery,Central,636,29,0,6.08,0
2025-04-07,S004,P0037,Grocery,Central,612,24,0,6.08,10
2025-04-08,S004,P0037,Grocery,Central,595,17,0,6.08,5
2025-04-09,S004,P0037,Grocery,Central,567,28,0,6.08,15
2025-04-10,S004,P0037,Grocery,Central,546,21,0,6.08,0
2025-04-11,S004,P0037,Grocery,Central,806,21,281,6.08,0
2025-04-12,S004,P0037,Grocery,Central,769,37,0,6.08,0
2025-04-13,S004,P0037,Grocery,Central,740,29,0,6.08,15
2025-04-14,S004,P0037,Grocery,Central,712,28,0,6.08,5
2025-04-15,S004,P0037,Grocery,Central,688,24,0,6.08,15
2025-04-16,S004,P0037,Grocery,Central,660,28,0,6.08,5
2025-04-17,S004,P0037,Grocery,Central,637,23,0,6.08,0
2025-04-18,S004,P0037,Grocery,Central,612,25,0,6.08,5
2025-04-19,S004,P0037,Grocery,Central,575,37,0,6.08,15
2025-04-20,S004,P0037,Grocery,Central,543,32,0,6.08,5
2025-04-21,S004,P0037,Grocery,Central,804,20,281,6.08,0
2025-04-22,S004,P0037,Grocery,Central,782,22,0,6.08,0
2025-04-23,S004,P0037,Grocery,Central,755,27,0,6.08,0
2025-04-24,S004,P0037,Grocery,Central,733,22,0,6.08,0
2025-04-25,S004,P0037,Grocery,Central,716,17,0,6.08,0
2025-04-26,S004,P0037,Grocery,Central,685,31,0,6.08,0
2025-04-27,S004,P0037,Grocery,Central,658,27,0,6.08,10
2025-04-28,S004,P0037,Grocery,Central,634,24,0,6.08,0
2025-04-29,S004,P0037,Grocery,Central,613,21,0,6.08,0
2025-04-30,S004,P0037,Grocery,Central,588,25,0,6.08,5
2025-05-01,S004,P0037,Grocery,Central,837,32,281,6.08,0
2025-05-02,S004,P0037,Grocery,Central,803,34,0,6.08,0
2025-05-03,S004,P0037,Grocery,Central,774,29,0,6.08,0
2025-05-04,S004,P0037,Grocery,Central,743,31,0,6.08,0
2025-05-05,S004,P0037,Grocery,Central,718,25,0,6.08,0
2025-05-06,S004,P0037,Grocery,Central,698,20,0,6.08,0
2025-05-07,S004,P0037,Grocery,Central,682,16,0,6.08,0
2025-05-08,S004,P0037,Grocery,Central,652,30,0,6.08,5
2025-05-09,S004,P0037,Grocery,Central,623,29,0,6.08,5
2025-05-10,S004,P0037,Grocery,Central,599,24,0,6.08,0
2025-05-11,S004,P0037,Grocery,Central,843,37,281,6.08,0
2025-05-12,S004,P0037,Grocery,Central,819,24,0,6.08,5
2025-05-13,S004,P0037,Grocery,Central,794,25,0,6.08,0
2025-05-14,S004,P0037,Grocery,Central,764,30,0,6.08,0
2025-05-15,S004,P0037,Grocery,Central,742,22,0,6.08,0
2025-05-16,S004,P0037,Grocery,Central,726,16,0,6.08,15
2025-05-17,S004,P0037,Grocery,Central,697,29,0,6.08,0
2025-05-18,S004,P0037,Grocery,Central,660,37,0,6.08,0
2025-05-19,S004,P0037,Grocery,Central,645,15,0,6.08,15
2025-05-20,S004,P0037,Grocery,Central,631,14,0,6.08,0
2025-05-21,S004,P0037,Grocery,Central,894,18,281,6.08,5
2025-05-22,S004,P0037,Grocery,Central,866,28,0,6.08,0
2025-05-23,S004,P0037,Grocery,Central,837,29,0,6.08,0
2025-05-24,S004,P0037,Grocery,Central,810,27,0,6.08,0
2025-05-25,S004,P0037,Grocery,Central,775,35,0,6.08,5
2025-05-26,S004,P0037,Grocery,Central,747,28,0,6.08,5
2025-05-27,S004,P0037,Grocery,Central,722,25,0,6.08,0
2025-05-28,S004,P0037,Grocery,Central,698,24,0,6.08,10
2025-05-29,S004,P0037,Grocery,Central,677,21,0,6.08,5
2025-05-30,S004,P0037,Grocery,Central,656,21,0,6.08,0
2025-05-31,S004,P0037,Grocery,Central,915,22,281,6.08,0
2025-06-01,S004,P0037,Grocery,Central,887,28,0,6.08,0
2025-06-02,S004,P0037,Grocery,Central,862,25,0,6.08,0
2025-06-03,S004,P0037,Grocery,Central,845,17,0,6.08,0
2025-06-04,S004,P0037,Grocery,Central,818,27,0,6.08,0
2025-06-05,S004,P0037,Grocery,Central,796,22,0,6.08,0
2025-06-06,S004,P0037,Grocery,Central,772,24,0,6.08,15
2025-06-07,S004,P0037,Grocery,Central,738,34,0,6.08,0
2025-06-08,S004,P0037,Grocery,Central,710,28,0,6.08,5
2025-06-09,S004,P0037,Grocery,Central,685,25,0,6.08,0
2025-06-10,S004,P0037,Grocery,Central,952,14,281,6.08,15
2025-06-11,S004,P0037,Grocery,Central,926,26,0,6.08,5
2025-06-12,S004,P0037,Grocery,Central,900,26,0,6.08,5
2025-06-13,S004,P0037,Grocery,Central,874,26,0,6.08,5
2025-06-14,S004,P0037,Grocery,Central,849,25,0,6.08,0
2025-06-15,S004,P0037,Grocery,Central,822,27,0,6.08,0
2025-06-16,S004,P0037,Grocery,Central,795,27,0,6.08,0
2025-06-17,S004,P0037,Grocery,Central,775,20,0,6.08,0
2025-06-18,S004,P0037,Grocery,Central,751,24,0,6.08,0
2025-06-19,S004,P0037,Grocery,Central,726,25,0,6.08,0
2025-06-20,S004,P0037,Grocery,Central,990,17,281,6.08,0
2025-06-21,S004,P0037,Grocery,Central,964,26,0,6.08,0
2025-06-22,S004,P0037,Grocery,Central,931,33,0,6.08,0
2025-06-23,S004,P0037,Grocery,Central,904,27,0,6.08,10
2025-06-24,S004,P0037,Grocery,Central,878,26,0,6.08,0
2025-06-25,S004,P0037,Grocery,Central,863,15,0,6.08,5
2025-06-26,S004,P0037,Grocery,Central,846,17,0,6.08,0
2025-06-27,S004,P0037,Grocery,Central,824,22,0,6.08,5
2025-06-28,S004,P0037,Grocery,Central,800,24,0,6.08,0
2025-06-29,S004,P0037,Grocery,Central,773,27,0,6.08,0
2025-01-01,S004,P0038,Home & Kitchen,Central,456,38,247,164.01,0
2025-01-02,S004,P0038,Home & Kitchen,Central,426,30,0,164.01,0
2025-01-03,S004,P0038,Home & Kitchen,Central,412,14,0,164.01,0
2025-01-04,S004,P0038,Home & Kitchen,Central,397,15,0,164.01,0
2025-01-05,S004,P0038,Home & Kitchen,Central,367,30,0,164.01,0
2025-01-06,S004,P0038,Home & Kitchen,Central,350,17,0,164.01,0
2025-01-07,S004,P0038,Home & Kitchen,Central,324,26,0,164.01,0
2025-01-08,S004,P0038,Home & Kitchen,Central,304,20,0,164.01,5
2025-01-09,S004,P0038,Home & Kitchen,Central,265,39,0,164.01,0
2025-01-10,S004,P0038,Home & Kitchen,Central,243,22,0,164.01,0
2025-01-11,S004,P0038,Home & Kitchen,Central,460,30,247,164.01,0
2025-01-12,S004,P0038,Home & Kitchen,Central,421,39,0,164.01,0
2025-01-13,S004,P0038,Home & Kitchen,Central,412,9,0,164.01,0
2025-01-14,S004,P0038,Home & Kitchen,Central,383,29,0,164.01,0
2025-01-15,S004,P0038,Home & Kitchen,Central,354,29,0,164.01,0
2025-01-16,S004,P0038,Home & Kitchen,Central,332,22,0,164.01,0
2025-01-17,S004,P0038,Home & Kitchen,Central,311,21,0,164.01,0
2025-01-18,S004,P0038,Home & Kitchen,Central,287,24,0,164.01,0
2025-01-19,S004,P0038,Home & Kitchen,Central,271,16,0,164.01,0
2025-01-20,S004,P0038,Home & Kitchen,Central,253,18,0,164.01,0
2025-01-21,S004,P0038,Home & Kitchen,Central,486,14,247,164.01,0
2025-01-22,S004,P0038,Home & Kitchen,Central,471,15,0,164.01,0
2025-01-23,S004,P0038,Home & Kitchen,Central,449,22,0,164.01,0
2025-01-24,S004,P0038,Home & Kitchen,Central,433,16,0,164.01,0
2025-01-25,S004,P0038,Home & Kitchen,Central,402,31,0,164.01,15
2025-01-26,S004,P0038,Home & Kitchen,Central,374,28,0,164.01,0
2025-01-27,S004,P0038,Home & Kitchen,Central,354,20,0,164.01,0
2025-01-28,S004,P0038,Home & Kitchen,Central,340,14,0,164.01,0
2025-01-29,S004,P0038,Home & Kitchen,Central,320,20,0,164.01,0
2025-01-30,S004,P0038,Home & Kitchen,Central,293,27,0,164.01,0
2025-01-31,S004,P0038,Home & Kitchen,Central,529,11,247,164.01,0
2025-02-01,S004,P0038,Home & Kitchen,Central,509,20,0,164.01,0
2025-02-02,S004,P0038,Home & Kitchen,Central,481,28,0,164.01,0
2025-02-03,S004,P0038,Home & Kitchen,Central,473,8,0,164.01,0
2025-02-04,S004,P0038,Home & Kitchen,Central,452,21,0,164.01,0
2025-02-05,S004,P0038,Home & Kitchen,Central,441,11,0,164.01,5
2025-02-06,S004,P0038,Home & Kitchen,Central,416,25,0,164.01,0
2025-02-07,S004,P0038,Home & Kitchen,Central,394,22,0,164.01,0
2025-02-08,S004,P0038,Home & Kitchen,Central,351,43,0,164.01,0
2025-02-09,S004,P0038,Home & Kitchen,Central,326,25,0,164.01,0
2025-02-10,S004,P0038,Home & Kitchen,Central,549,24,247,164.01,10
2025-02-11,S004,P0038,Home & Kitchen,Central,533,16,0,164.01,0
2025-02-12,S004,P0038,Home & Kitchen,Central,514,19,0,164.01,0
2025-02-13,S004,P0038,Home & Kitchen,Central,506,8,0,164.01,0
2025-02-14,S004,P0038,Home & Kitchen,Central,492,14,0,164.01,0
2025-02-15,S004,P0038,Home & Kitchen,Central,464,28,0,164.01,0
2025-02-16,S004,P0038,Home & Kitchen,Central,436,28,0,164.01,5
2025-02-17,S004,P0038,Home & Kitchen,Central,412,24,0,164.01,0
2025-02-18,S004,P0038,Home & Kitchen,Central,388,24,0,164.01,0
2025-02-19,S004,P0038,Home & Kitchen,Central,376,12,0,164.01,0
2025-02-20,S004,P0038,Home & Kitchen,Central,591,32,247,164.01,0
2025-02-21,S004,P0038,Home & Kitchen,Central,580,11,0,164.01,0
2025-02-22,S004,P0038,Home & Kitchen,Central,550,30,0,164.01,0
2025-02-23,S004,P0038,Home & Kitchen,Central,515,35,0,164.01,0
2025-02-24,S004,P0038,Home & Kitchen,Central,501,14,0,164.01,5
2025-02-25,S004,P0038,Home & Kitchen,Central,487,14,0,164.01,0
2025-02-26,S004,P0038,Home & Kitchen,Central,470,17,0,164.01,0
2025-02-27,S004,P0038,Home & Kitchen,Central,442,28,0,164.01,0
2025-02-28,S004,P0038,Home & Kitchen,Central,427,15,0,164.01,5
2025-03-01,S004,P0038,Home & Kitchen,Central,396,31,0,164.01,0
2025-03-02,S004,P0038,Home & Kitchen,Central,620,23,247,164.01,15
2025-03-03,S004,P0038,Home & Kitchen,Central,600,20,0,164.01,5
2025-03-04,S004,P0038,Home & Kitchen,Central,573,27,0,164.01,10
2025-03-05,S004,P0038,Home & Kitchen,Central,553,20,0,164.01,0
2025-03-06,S004,P0038,Home & Kitchen,Central,533,20,0,164.01,0
2025-03-07,S004,P0038,Home & Kitchen,Central,524,9,0,164.01,0
2025-03-08,S004,P0038,Home & Kitchen,Central,499,25,0,164.01,5
2025-03-09,S004,P0038,Home & Kitchen,Central,469,30,0,164.01,10
2025-03-10,S004,P0038,Home & Kitchen,Central,447,22,0,164.01,0
2025-03-11,S004,P0038,Home & Kitchen,Central,416,31,0,164.01,5
2025-03-12,S004,P0038,Home & Kitchen,Central,661,2,247,164.01,0
2025-03-13,S004,P0038,Home & Kitchen,Central,635,26,0,164.01,0
2025-03-14,S004,P0038,Home & Kitchen,Central,612,23,0,164.01,0
2025-03-15,S004,P0038,Home & Kitchen,Central,580,32,0,164.01,0
2025-03-16,S004,P0038,Home & Kitchen,Central,549,31,0,164.01,0
2025-03-17,S004,P0038,Home & Kitchen,Central,538,11,0,164.01,0
2025-03-18,S004,P0038,Home & Kitchen,Central,509,29,0,164.01,0
2025-03-19,S004,P0038,Home & Kitchen,Central,492,17,0,164.01,0
2025-03-20,S004,P0038,Home & Kitchen,Central,467,25,0,164.01,0
2025-03-21,S004,P0038,Home & Kitchen,Central,456,11,0,164.01,0
2025-03-22,S004,P0038,Home & Kitchen,Central,661,42,247,164.01,0
2025-03-23,S004,P0038,Home & Kitchen,Central,634,27,0,164.01,0
2025-03-24,S004,P0038,Home & Kitchen,Central,622,12,0,164.01,0
2025-03-25,S004,P0038,Home & Kitchen,Central,600,22,0,164.01,0
2025-03-26,S004,P0038,Home & Kitchen,Central,573,27,0,164.01,0
2025-03-27,S004,P0038,Home & Kitchen,Central,542,31,0,164.01,0
2025-03-28,S004,P0038,Home & Kitchen,Central,519,23,0,164.01,0
